row_id,learner_group_id,sign_group_id,split,category_code,prompt_language,selection_strategy,selection_reason,anchor_outcome,anchor_correct,anchor_was_skipped,anchor_quality_score,anchor_quality_band,response_time_ms,retry_count,hint_count,sign_difficulty,was_due,days_overdue,selection_priority,pre_mastery_score,post_mastery_score,pre_total_reviews,pre_successful_reviews,pre_failure_count,pre_average_quality_score,pre_average_response_time_ms,hours_since_previous_review,pre_ease_factor,post_ease_factor,pre_interval_days,post_interval_days,pre_repetition_count,post_repetition_count,pre_lapse_count,post_lapse_count,scheduled_delay_hours,learner_prior_attempts,learner_prior_accuracy,learner_prior_average_quality,future_recall_success
97c8a2329a077f717f3a231e4e5a2b2eae603b159b179cfde826e8b074aec10f,96c07b149bd273a61645566bc62c130c2072112a71a97fe6ca7ac12a84000ad4,31c83dc0907991a205b7916a414c9a90292631064e35b1550de089e1be1897ca,train,SCHOOL_VOCABULARY,english,due_only,new_direction,incorrect,0,0,1.0,1,9898,1,0,4,1,0.0,85.04,0.117,0.1544,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.375,2.28125,0
a8c8af16912efe5abbc65125fb7c97176255ee22b3baa47af0b8780b4a6df75d,96c07b149bd273a61645566bc62c130c2072112a71a97fe6ca7ac12a84000ad4,25ed9e61a207d437ad5df788d4fec852755eb1997c68ed6e2194ffe85056022e,train,DAILY_LIFE,english,adaptive,new_direction,incorrect,0,0,1.0,1,10629,1,0,5,1,0.0,86.72,0.0026,0.0914,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.3,2.025,0
2301f39af78e5a02f5ff731a90b8120383e0a755a68168f7da86fce61d752e40,96c07b149bd273a61645566bc62c130c2072112a71a97fe6ca7ac12a84000ad4,56e441077b6f4e3d9151e19cf87c4af303ba8e755e6cf372a903aa389abe1585,train,EMOTIONS,english,random_control,new_direction,incorrect,0,0,1.0,1,10502,1,1,3,1,0.0,15.67,0.0103,0.0957,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,12,0.25,1.770833,1
21e9ac38931eb02407898ec101c72592e52390b4627029e01e560b92304a8df6,96c07b149bd273a61645566bc62c130c2072112a71a97fe6ca7ac12a84000ad4,0942be67a27862a7f61b0a638bc676513976dffc36741774ef3379d8d1d47a50,train,EMOTIONS,english,due_only,new_direction,correct,1,0,5.0,5,6871,0,0,2,1,0.0,81.8,0.0378,0.4708,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,14,0.285714,1.946429,0
374d9f98c54341e60b48e0e6499e6e715dfe4d25facdc16893c6163b6a6b21a6,96c07b149bd273a61645566bc62c130c2072112a71a97fe6ca7ac12a84000ad4,78b752dc7ca5a068ed5e2c77d191b8e7e40be2904c325975f9297a25c36749e7,train,DAILY_LIFE,english,random_control,random_control,incorrect,0,0,1.0,1,12755,2,1,3,1,5.39,8.72,0.6701,0.4586,2,2,0,4.5,8928.0,273.247,2.6,2.06,6,1,2,0,0,1,24.0,16,0.3125,2.078125,0
f40f2cfede1a22ae824380b5a4189bce438f9a874c44f679bbdaebd3e0b58a5e,96c07b149bd273a61645566bc62c130c2072112a71a97fe6ca7ac12a84000ad4,e571a4e7e3fa4de651fef6cb6bfddc05705dd29ed5dd94156cec07bf1647e42a,train,SCHOOL_VOCABULARY,english,due_only,new_direction,correct,1,0,5.0,5,5923,0,0,1,1,0.0,78.0,0.0978,0.5038,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,18,0.277778,1.902778,1
da15c315cddc2b6c82b36d35dcab73ed37c3d8d8ab36e3799d10ac2292c29772,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,test,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,10859,1,0,5,1,0.0,82.28,0.0261,0.1044,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,1
27945a2ac7ab3cc04a303f7ed5b73eef16fff6a22e4d6bab5c83b77e263ae51f,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,test,NUMBERS,english,due_only,new_direction,correct,1,0,4.5,5,10574,0,1,5,1,0.0,82.11,0.0117,0.4114,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,2,0.5,3.0,1
ac323c20f8bf97444a000ab3e87124ab32c8af63e5140cff525ee3b17009a46f,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,test,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,5.0,5,10449,0,0,5,1,0.0,86.42,0.0621,0.4842,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,4,0.75,3.5,0
bff542935ccaaec1135db3bb5ab6cc293c52edfaf737087ce562f3a5ff1ff21f,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,56e441077b6f4e3d9151e19cf87c4af303ba8e755e6cf372a903aa389abe1585,test,EMOTIONS,english,legacy_random,new_direction,correct,1,0,5.0,5,7252,0,0,3,1,0.0,0.47,0.0202,0.4611,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,6,0.666667,3.333333,0
88d76248ddcb6aaba5726ed4b450e552ee1390606bbafa3d3bd6afb2fb62df60,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,78b752dc7ca5a068ed5e2c77d191b8e7e40be2904c325975f9297a25c36749e7,test,DAILY_LIFE,english,due_only,new_direction,incorrect,0,0,1.0,1,9128,1,1,3,1,0.0,78.88,0.0634,0.1249,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.625,3.25,0
039f75f66f05c291c8fbab91947e2e0fe19076d77d56c995ea42e3d1bfc97427,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,28f5c82001f9e865c652d32b6958b048cc02f6c902a0a366c0578fc7d80a1abf,test,NUMBERS,english,adaptive,new_direction,correct,1,0,4.5,5,7425,0,1,3,1,0.0,83.07,0.1182,0.47,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,10,0.5,2.8,1
fefbaa00892842da2913abfda1526415f50004a3fa68e9082b4d0dd9ff66dc00,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,test,SCHOOL_VOCABULARY,english,random_control,random_control,incorrect,0,0,1.0,1,11928,1,0,5,1,9.05,13.68,0.3563,0.286,2,1,1,3.0,11339.5,241.2997,2.06,1.52,1,1,0,0,1,2,24.0,12,0.583333,3.0625,0
1c822fcd16710aba7574bd7502508b95c07ded0aa8f2e9997223e76c9a449ba0,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,f6a78250105ee06cc6c4131e3e06ab4d09af17583c3a9f3c8cf4f9db819a136a,test,EMOTIONS,english,adaptive,new_direction,correct,1,0,5.0,5,8961,0,0,4,1,0.0,88.14,0.0137,0.4575,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,14,0.5,2.767857,0
177adac20cc6aada2611541a1821a083592b6b0ec1a3fbbd790080169d5ac9e1,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,78b752dc7ca5a068ed5e2c77d191b8e7e40be2904c325975f9297a25c36749e7,test,DAILY_LIFE,english,adaptive,overdue,correct,1,0,5.0,5,7605,0,0,3,1,8.92,70.99,0.1587,0.5373,2,0,2,1.0,9230.0,238.0384,1.42,1.52,1,1,0,1,2,2,24.0,16,0.5,2.796875,1
c7fbcc591a76738ecae6c95e61801fb74c607f4c1b005fe3750db14dbc62462e,91fa69afaa6efea5b343c14f618d7fb41e375b6c7192e08ce477798a836a7229,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,test,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,11227,2,0,3,1,0.0,81.37,0.0152,0.0984,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,18,0.555556,3.041667,1
34ccffd91d8430e3eaf567b3e975c239073282fd06dc696cca15dd02d5c8f6f7,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,due_only,new_direction,incorrect,0,0,1.0,1,6773,1,0,2,1,0.0,83.3,0.114,0.1527,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,0
012b32e2421c09389423a2fd684db108fcf989c1115179a7a8284ccf218d2394,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,1722e7baa1e207600088d91aa4cd88a660faadc52ca19591aa6d56fa6e4195af,train,DAILY_LIFE,english,random_control,new_direction,incorrect,0,0,1.0,1,5589,1,0,1,1,0.0,14.62,0.0467,0.1157,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.0,1.0,0
7492bbf69b9f691342163b9fbcce011e62105f154e56ac2e93918d82860c0d6a,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,11059,2,0,5,1,0.0,86.23,0.0416,0.1129,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.0,1.0,0
b75aaed74ee55f82c500e5b9fb07ffbf2c512cf4c3b51f486b13f67d365d53dd,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,random_control,random_control,incorrect,0,0,1.0,1,6917,1,0,2,1,7.02,15.03,0.174,0.1857,2,0,2,1.0,7591.0,192.5035,1.42,1.3,1,1,0,0,2,3,24.0,6,0.0,1.0,1
5ca0be90a83fd73328262f058b946ee0b793ea1a0ce389986fccce63e4c3c83c,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,659bbbcce07eea8f3abce77a2946c2adcf621f49ddb52e63141ad1dd496d792f,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,6753,2,0,1,1,0.0,74.63,0.0855,0.137,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.125,1.4375,0
f55cccb068a21bc862b2b405762e5ace2342ebe78670789ef9566e03a64c5c7b,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,9292,1,1,3,1,0.0,83.06,0.0759,0.1317,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.1,1.35,0
87f3cde62d60bcad3611c8e257b0d1b24c2787593ac59db9ea201476d358b39b,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,train,NUMBERS,english,due_only,new_direction,incorrect,0,0,1.0,1,12669,2,0,5,1,0.0,79.27,0.0929,0.1411,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,12,0.083333,1.291667,0
6e21ab03267bb5b7ee725ab83ac3d139e1d660212a89ea69983a065915853799,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,train,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,8944,1,0,5,1,0.0,83.65,0.1127,0.152,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.071429,1.25,0
49b7b1f3465abca07e3536c4a28e3a1c4a67ab509d097e4ee0c872c929558512,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,train,EMOTIONS,english,due_only,due_today,incorrect,0,0,1.0,1,10556,1,0,5,1,0.99,59.94,0.1736,0.1855,2,0,2,1.0,9949.0,47.7676,1.42,1.3,1,1,0,0,2,3,24.0,16,0.0625,1.21875,0
bc36a70f2e2d7f112afe003809abd56e0a2990ba21bfefc040d314e76b4bbb3d,d0a881884af2e309765450020ac437b810d87a64ddcd77082b0dec71f43fa831,36edca710081463ca0a914ab00ea8404c325c84aabfb0f6c164626a53dd1d2dc,train,NUMBERS,english,adaptive,new_direction,incorrect,0,0,1.0,1,7646,1,0,3,1,0.0,80.85,0.0089,0.0949,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,18,0.055556,1.194444,1
5e0a96d90bfaffb5f1308cac45a350aa12fbeef9dc947020ba867a5ad4da3899,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,9657919572610c44e90ae7341f36811fc8acf035db431775883cfe85a60a23c0,train,SCHOOL_VOCABULARY,sinhala,random_control,new_direction,incorrect,0,0,1.0,1,7087,1,0,3,1,0.0,12.25,0.0293,0.1061,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,0
3b242216b1d48f2f2e33202edc2d021aa36880db066710ddfe76bee27255d4bd,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,4810,1,0,2,1,0.0,83.26,0.0148,0.0981,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.0,1.0,0
45a1d833750463464c0e9c79db0ddcecc4fa88ae0925b7960b21cfd045c92ee6,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,10294,1,0,5,1,0.0,80.79,0.0174,0.0996,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.0,0.75,0
2916c5ca9405c7d27178155dd4045026c3f9b86411e50b4897cbee53853309a0,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,3d84ae23c933b78aacd771e1bfbbe8be0eed904bb47a6fe137cae79a41ae64a9,train,NUMBERS,sinhala,due_only,new_direction,skipped,0,1,0.0,0,2775.0,0,0,4,1,0.0,85.68,0.0688,0.0378,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,6,0.0,0.833333,0
6cee09b9bc2353fcf29b8701036cf1b8da8008c1fea3094a12a2a2c8dcf43afc,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,1130fc6f64629b4e91512f844213a9eea0f400113e8cfc23afb401698ee4d9d2,train,SCHOOL_VOCABULARY,sinhala,random_control,new_direction,correct,1,0,5.0,5,4169,0,0,2,1,0.0,12.07,0.0744,0.4909,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,8,0.0,0.75,1
75f711984ac80d505ef29e5464b00ff6fe39677f412cce44193ac8fc05260c5f,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,sinhala,adaptive,overdue,incorrect,0,0,1.0,1,6470,1,0,2,1,11.34,70.77,0.054,0.1197,2,0,2,0.5,5280.5,296.1305,1.3,1.3,1,1,0,0,2,3,24.0,10,0.2,1.525,0
230ea419b236d869fff34e0de06c096659af38dd3e23013ad5a80416a1a6b652,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,25ed9e61a207d437ad5df788d4fec852755eb1997c68ed6e2194ffe85056022e,train,DAILY_LIFE,sinhala,adaptive,new_direction,skipped,0,1,0.0,0,3363.0,0,0,5,1,0.0,90.9,0.0362,0.0199,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,12,0.166667,1.4375,0
41fe6df1f15ed96c950f63232af75e4f91966bc31a995073f9a801516db78b63,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,train,DAILY_LIFE,sinhala,random_control,new_direction,incorrect,0,0,1.0,1,7602,1,1,2,1,0.0,16.22,0.0114,0.0963,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.142857,1.303571,0
00972a5fba06bf68c735de51d0335a085c4ffd9147092a74ebd808deaff1a789,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,train,SCHOOL_VOCABULARY,sinhala,random_control,new_direction,correct,1,0,4.25,4,7563,1,0,5,1,0.0,12.27,0.029,0.3985,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,16,0.125,1.265625,1
66d653c75064929c5e139af509dc84b10a77ccd6d18cd5151a6cbf4b1ad8443c,a3f511bf4ff976cd7eeb5ce71bb82f494130aa3ff998c1be0273e27ee5780403,d3ab9845d5d672cedadf58ae1516955047a0d05ceafdb1b28cdcadf60e9c4ba5,train,DAILY_LIFE,sinhala,due_only,new_direction,correct,1,0,4.25,4,8033,1,0,4,1,0.0,86.4,0.0036,0.3845,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,18,0.222222,1.638889,0
1255b9de112c0d0b3fdd0ddf2b492ca3bb95bc164630b277c8955682f28d066f,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,d3ab9845d5d672cedadf58ae1516955047a0d05ceafdb1b28cdcadf60e9c4ba5,test,DAILY_LIFE,english,random_control,new_direction,incorrect,0,0,1.0,1,15200,2,0,4,1,0.0,11.75,0.0937,0.1415,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,0
f1c31ad7b5bd61a8088a64da4023937a3ab77d388304fb2cc67a4cd9940fd322,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,31c83dc0907991a205b7916a414c9a90292631064e35b1550de089e1be1897ca,test,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,4.75,5,11763,0,0,4,1,0.0,84.51,0.1178,0.4923,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,2,0.0,0.5,1
c12067a24b8cc60cc066e3517c6c0dda68c56f4fdcd3738e847deba4265893ce,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,f844452b10ac23555bb7b294b267a7b2f163710f18c5752db8dee7dae75a2007,test,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,14143,1,0,4,1,0.0,79.93,0.0159,0.0987,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.5,2.4375,0
9ee123fc33b693704640625a759444e920872d1b1402e90c18576e277cf758af,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,faa6364074005ad3253a24e159c597123c8145442468a04250540401d256303c,test,NUMBERS,english,adaptive,new_direction,correct,1,0,4.75,5,7659,0,0,1,1,0.0,75.56,0.0226,0.4399,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,6,0.333333,1.958333,1
11f317bb5bba9ba86129ce86d6840411dee49f167696f5fbca5f0a179cc6051f,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,d25715e85fb112661178a40caec4f7079288e25200d4105531a087ace1bf006f,test,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,16196,2,0,5,1,0.0,81.11,0.1125,0.1519,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.5,2.65625,1
4c346734ffa0f2f117465054a3b0f69e1d411af2dfafd6a66e8d1ff56f36d171,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,25ed9e61a207d437ad5df788d4fec852755eb1997c68ed6e2194ffe85056022e,test,DAILY_LIFE,english,adaptive,new_direction,incorrect,0,0,1.0,1,14922,1,0,5,1,0.0,88.22,0.049,0.117,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.5,2.625,0
697e48aee1e952f2834a114230b1ba04c6946a5bd56911ed590e8ec8271fa9af,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,f5ae28fe923eece8dd1117e99419c21b18a5716a4f0a1bff2f4ec1b2c962a834,test,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,10968,1,1,1,1,0.0,85.63,0.0309,0.107,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,12,0.416667,2.354167,0
195c11d957b5ba0562787f70a81d82f6e9eefe702947e26085b532516c7985bc,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,test,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,11209,1,0,3,1,0.0,88.61,0.0629,0.1246,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.357143,2.160714,0
fb465c5b0823e3fb442d191d7b91ca0cc1b2b76a5f37037246a70620874458a1,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,40f79f3fa9f938b258f0edc45c0351d74670e8bd1b1ffcbfcf20f4f511feafb9,test,NUMBERS,english,adaptive,new_direction,incorrect,0,0,1.0,1,11284,1,0,2,1,0.0,78.33,0.0617,0.1239,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,16,0.3125,2.015625,0
ed5abd1f13b62d52e2e61c798e56d2e634748d91c2396e7fd798bd1597b443ea,9868f57ea48a8363eecf3404d2cfeda5d30ba0b6740cf49ea2454a6cac8e22d0,d3ab9845d5d672cedadf58ae1516955047a0d05ceafdb1b28cdcadf60e9c4ba5,test,DAILY_LIFE,english,adaptive,overdue,incorrect,0,0,1.0,1,16493,2,1,4,1,23.22,71.53,0.0778,0.1328,2,0,2,0.5,10814.5,581.2371,1.3,1.3,1,1,0,0,2,3,24.0,18,0.277778,1.902778,0
1e84d29b825989fe301b783fed2a7cd38f4ee7a58179ce391871d20d709aa8ab,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,test,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,14421,2,0,5,1,0.0,86.14,0.0616,0.1239,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,0
bf09ffb6fa1a0e580f59f440b2e6318d38c1bb2d89ecb618328509bc67653aee,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,659bbbcce07eea8f3abce77a2946c2adcf621f49ddb52e63141ad1dd496d792f,test,GREETINGS,english,due_only,new_direction,correct,1,0,5.0,5,6346,0,0,1,1,0.0,75.3,0.1081,0.5095,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,2,0.0,1.0,0
36b5c3319ffe3188e994d1b5ad5e52ed888a1b3953b44f8b91c45e68a5ab17ed,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,3d84ae23c933b78aacd771e1bfbbe8be0eed904bb47a6fe137cae79a41ae64a9,test,NUMBERS,english,random_control,new_direction,incorrect,0,0,1.0,1,11747,2,0,4,1,0.0,4.38,0.0344,0.1089,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.25,2.0,0
5f11148f96c5afdac7b2b9e2f3be2fb272c09f48494a748e39cc0157cc1b3ab3,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,test,NUMBERS,english,adaptive,new_direction,incorrect,0,0,1.0,1,12978,2,0,5,1,0.0,84.81,0.1188,0.1553,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,6,0.166667,1.666667,0
c69d3990b89cbc5e7238601036332c33bd9c6857cf39111e07b92797f897fbf6,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,56e441077b6f4e3d9151e19cf87c4af303ba8e755e6cf372a903aa389abe1585,test,EMOTIONS,english,due_only,new_direction,correct,1,0,4.0,4,10004,1,0,3,1,0.0,76.31,0.1042,0.4173,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,8,0.125,1.375,0
a2e33c16913ed6a42d21326a8d9d75c34ff8a21fdeecd214a385923d8f06ba40,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,test,EMOTIONS,english,due_only,overdue,incorrect,0,0,1.0,1,12618,1,1,5,1,14.99,76.94,0.1581,0.177,2,0,2,1.0,13755.5,383.7296,1.42,1.3,1,1,0,0,2,3,24.0,10,0.2,1.6,0
9ade63922ef0b4df51407cb88d81d9934a5a953e5885ea2a8ad3494f6e1f337f,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,31c83dc0907991a205b7916a414c9a90292631064e35b1550de089e1be1897ca,test,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,4.0,4,11839,1,0,4,1,0.0,83.78,0.0453,0.3849,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,12,0.166667,1.5,0
564ca0e108c82876656b776abe452ea73945b04701e18f08114549497f3b3ccc,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,e5f0f8ee9588c53c8574310d3122aedafdb64a73b58a541fc421809de5cfee39,test,DAILY_LIFE,english,random_control,new_direction,incorrect,0,0,1.0,1,8010,1,0,2,1,0.0,7.77,0.0976,0.1437,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.214286,1.571429,0
50a7814cccdb4763848df7cbbf539819e035d1ad89247e7ea64a94e6a82996dd,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,d25715e85fb112661178a40caec4f7079288e25200d4105531a087ace1bf006f,test,GREETINGS,english,adaptive,new_direction,skipped,0,1,0.0,0,5585.0,0,0,5,1,0.0,86.07,0.0882,0.0485,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,16,0.1875,1.5,0
4a282087ab991a1d62cd5c37e70318fc1182a916f3f3763d6bd708b85c93d972,bbde6659c4182d86f1640c8a43d1db5996b9b6f61333468d3db8a9b4724f27f9,703eebd4a4dbbbaf13cade8763e984d8083555fd3bd0eff5dd860de7505f81e0,test,SCHOOL_VOCABULARY,english,adaptive,new_direction,skipped,0,1,0.0,0,4878.0,0,0,1,1,0.0,76.13,0.0341,0.0188,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,18,0.166667,1.333333,1
